MarkerName,SampleName,X,Y,R,ratio
mrk006,K222,354.10392,724.87328,1078.9772,0.671815196836411
mrk006,K223,385.39976,788.70634,1174.1061,0.671750483197387
mrk006,K224,690.24488,502.07691,1192.32179,0.421091784290883
mrk006,K225,319.39748,731.62583,1051.02331,0.696108091075544
mrk006,K228,433.69762,684.68122,1118.37884,0.612208668039535
mrk006,K229,464.81651,637.84134,1102.65785,0.578458077453491
mrk006,K231,471.64933,486.94151,958.59084,0.507976385420082
mrk006,N002,503.1025,559.96259,1063.06509,0.526743465915149
mrk006,N003,334.3101,302.88878,637.19888,0.475344181395925
mrk006,N004,475.89132,712.24447,1188.13579,0.599463862628025
mrk006,N005,456.00649,361.08313,817.08962,0.441913740135384
mrk006,N007,332.68866,661.77952,994.46818,0.665460728969729
mrk006,N009,462.35727,572.26427,1034.62154,0.553114591060998
mrk006,N010,364.98949,593.01608,958.00557,0.619011098234011
mrk006,N011,214.64405,636.73803,851.38208,0.747887517200268
mrk006,N015,344.43802,620.65469,965.09271,0.643103697260339
mrk006,N016,406.04958,780.3311,1186.38068,0.65774090319812
mrk006,N017,249.1775,760.84201,1010.01951,0.753294369531535
mrk006,N018,360.09797,597.19896,957.29693,0.623838791585804
mrk006,N019,432.0837,577.60855,1009.69225,0.572063963054089
mrk006,N020,349.05889,700.83009,1049.88898,0.667527808511715
mrk006,N022,313.83601,599.19905,913.03506,0.656271677015338
mrk006,N025,285.49618,575.51311,861.00929,0.668416841356032
mrk006,N026,432.8035,485.28405,918.08755,0.528581451736275
mrk006,N028,199.81669,559.21833,759.03502,0.736749050129466
mrk006,N031,331.35423,551.50756,882.86179,0.624681650340763
mrk006,N032,341.03216,567.63545,908.66761,0.624689868718882
mrk006,N033,377.87361,530.87099,908.7446,0.584180626767961
mrk006,N035,360.28369,714.09626,1074.37995,0.664658959802815
mrk006,N040,461.19671,597.22935,1058.42606,0.564261758634325
mrk006,N041,373.28634,416.01037,789.29671,0.527064619336878
mrk006,N042,361.45639,465.81125,827.26764,0.563072006539504
mrk006,N044,249.3248,699.82505,949.14985,0.737317769159422
mrk006,N045,391.99637,609.94278,1001.93915,0.608762298588692
mrk006,N047,481.96819,616.9797,1098.94789,0.561427621468021
mrk006,N048,213.95078,676.38327,890.33405,0.759696060147312
mrk006,N050,324.41307,591.04757,915.46064,0.645628598516262
mrk006,N052,206.88519,721.97343,928.85862,0.777269451404779
mrk006,N053,404.04787,511.04038,915.08825,0.558460214083177
mrk006,N054,350.6456,558.62053,909.26613,0.61436416860705
mrk006,N056,323.43623,508.57253,832.00876,0.611258624248139
mrk006,N057,373.13536,659.54351,1032.67887,0.638672417108718
mrk006,N058,477.29643,858.94606,1336.24249,0.642807025242851
mrk006,N059,300.36714,601.10609,901.47323,0.666804149026145
mrk006,N060,352.15478,624.20219,976.35697,0.639317595080004
mrk006,N062,391.54602,447.13875,838.68477,0.533142804059742
mrk006,N063,335.45259,577.28295,912.73554,0.632475590903363
mrk006,N064,283.41614,561.9026,845.31874,0.664722752981911
mrk006,N065,264.43252,862.57054,1127.00306,0.76536663529556
mrk006,N067,323.01638,587.89987,910.91625,0.645393986549257
mrk006,N068,449.03919,458.10387,907.14306,0.504996279197682
mrk006,N069,478.40104,509.346,987.74704,0.515664415456006
mrk006,N070,344.62751,713.30036,1057.92787,0.674242904669862
mrk006,N072,308.31534,598.97411,907.28945,0.660179736466681
mrk006,N073,227.77005,705.29959,933.06964,0.755891693143076
mrk006,N075,377.48813,649.17451,1026.66264,0.632315314405519
mrk006,N076,332.60444,668.57468,1001.17912,0.667787278663982
mrk006,N077,452.56746,615.97843,1068.54589,0.576464179746178
mrk006,N078,353.76094,676.19104,1029.95198,0.656526763509887
mrk006,N079,413.13071,651.49422,1064.62493,0.611947176551652
mrk006,N081,341.94414,732.93522,1074.87936,0.681876727077539
mrk006,N082,247.4934,823.2846,1070.778,0.768865815323064
mrk006,N083,327.5449,687.13598,1014.68088,0.677194173600669
mrk006,N086,335.62337,698.96466,1034.58803,0.675597087663966
mrk006,N087,260.5195,737.28968,997.80918,0.738908495510133
mrk006,N088,428.70577,426.43026,855.13603,0.498669504078784
mrk006,N090,267.46772,709.97873,977.44645,0.726360743343024
mrk006,N091,370.13972,632.69924,1002.83896,0.630908117091901
mrk006,N092,414.09065,769.25669,1183.34734,0.650068381444116
mrk006,N093,215.62567,675.54857,891.17424,0.758043197029573
mrk006,N094,222.77157,708.31319,931.08476,0.76073975263004
mrk006,N095,362.3437,656.36763,1018.71133,0.644311701137161
mrk006,N096,264.8543,927.30567,1192.15997,0.777836610299874
mrk006,N099,254.0366,776.3883,1030.4249,0.753464226262389
mrk006,N102,357.8534,750.2108,1108.0642,0.677046329987017
mrk006,N103,393.98682,662.75578,1056.7426,0.627168602836679
mrk006,N104,350.89834,571.08485,921.98319,0.619409178165168
mrk006,N105,506.26047,723.26507,1229.52554,0.588247292528791
mrk006,N106,344.72776,685.44382,1030.17158,0.665368598112559
mrk006,N107,421.4889,638.17325,1059.66215,0.602242186342128
mrk006,N108,346.23618,532.99411,879.23029,0.60620535491333
mrk006,N110,331.42148,562.82601,894.24749,0.629385059833939
mrk006,N111,482.04211,687.83766,1169.87977,0.58795585464308
mrk006,N112,241.36528,751.9013,993.26658,0.756998488764215
mrk006,N113,335.32222,698.32641,1033.64863,0.675593610567645
mrk006,N114,469.43407,521.95806,991.39213,0.52649001762804
mrk006,N116,265.82039,861.76011,1127.5805,0.764255953344351
mrk006,N119,371.22203,656.93366,1028.15569,0.63894375763266
mrk006,N121,296.52137,484.62335,781.14472,0.620401492312462
mrk006,N122,355.75189,713.38854,1069.14043,0.667254291374988
mrk006,N124,457.1552,640.17176,1097.32696,0.583391991025173
mrk006,N125,551.28887,520.25156,1071.54043,0.485517433999201
mrk006,N126,336.95539,662.87188,999.82727,0.662986397640465
mrk006,N127,249.92032,721.73579,971.65611,0.742789329035352
mrk006,N130,199.63371,713.3329,912.96661,0.781335146528524
mrk006,N131,407.07783,704.78739,1111.86522,0.633878438971227
mrk006,N134,580.47049,719.94605,1300.41654,0.553627263153697
mrk006,N135,396.82196,691.54467,1088.36663,0.635396796390202
mrk006,N136,347.94941,704.00793,1051.95734,0.669236197353782
mrk006,N137,439.14396,568.41383,1007.55779,0.564150102000601
mrk006,N141,219.84713,634.62942,854.47655,0.742711335963521
mrk006,N143,329.99462,690.48812,1020.48274,0.676628906041076
mrk006,N146,473.02378,547.40837,1020.43215,0.536447592326447
mrk006,N147,433.95343,497.76863,931.72206,0.534245835072317
mrk006,N149,351.62535,602.05333,953.67868,0.631295784026544
mrk006,N150,352.03189,551.24077,903.27266,0.610270624154616
mrk006,N152,454.54806,686.30209,1140.85015,0.601570758438345
mrk006,N153,246.41663,881.90132,1128.31795,0.78160709931097
mrk006,N154,339.16977,638.1838,977.35357,0.652971268115386
mrk006,N155,414.96505,734.29113,1149.25618,0.638927284254412
mrk006,N156,356.95845,608.7525,965.71095,0.630367192170701
mrk006,N157,492.94339,578.98665,1071.93004,0.540134736778158
mrk006,N158,489.66064,619.67941,1109.34005,0.558601855220137
mrk006,N159,480.07244,826.82746,1306.8999,0.632663190195362
mrk006,N162,352.88462,673.74286,1026.62748,0.656268094440644
mrk006,N163,391.83601,682.95267,1074.78868,0.635429720007844
mrk006,N164,239.18676,790.14661,1029.33337,0.76762945128263
mrk006,N165,397.08725,519.87684,916.96409,0.566954415848499
mrk006,N167,358.22451,639.54153,997.76604,0.640973439023842
mrk006,N168,492.40147,581.21883,1073.6203,0.541363487631521
mrk006,N169,266.87713,786.56956,1053.44669,0.746662899477144
mrk006,N170,272.89158,881.68448,1154.57606,0.7636434796682
mrk006,N171,376.27734,481.80828,858.08562,0.561492080475606
mrk006,N172,435.27153,506.50182,941.77335,0.537817108543154
mrk006,N173,247.07649,684.82607,931.90256,0.734868750655648
mrk006,N176,490.47473,566.51612,1056.99085,0.535970694542909
mrk006,N178,353.90502,727.33078,1081.2358,0.672684700229127
mrk006,N184,357.03963,616.98745,974.02708,0.633439729416969
mrk006,N185,292.06825,642.21005,934.2783,0.687386242407642
mrk006,N186,327.44185,627.15194,954.59379,0.656983050350663
mrk006,N190,359.22377,617.52156,976.74533,0.632223713831322
mrk006,N191,364.38296,659.48422,1023.86718,0.644111104332888
mrk006,N192,386.24242,736.3589,1122.60132,0.655939813076293
mrk006,N193,452.63717,606.23463,1058.8718,0.572528827380236
mrk006,N195,345.61968,788.18671,1133.80639,0.695168696306254
mrk006,N196,257.43753,772.9001,1030.33763,0.750142552786313
mrk006,N197,428.1071,551.36394,979.47104,0.562920104304462
mrk006,N198,365.06478,680.93403,1045.99881,0.650989297014592
mrk006,N199,461.59442,600.33651,1061.93093,0.565325383261979
mrk006,N200,366.91071,645.97938,1012.89009,0.637758614066409
mrk006,N207,355.40919,679.02235,1034.43154,0.656420771934313
mrk006,N208,434.80164,574.57572,1009.37736,0.56923777248184
mrk006,N209,453.8548,544.65652,998.51132,0.545468548118213
mrk006,N210,551.32896,580.17472,1131.50368,0.512746648778022
mrk006,N211,472.61746,626.50803,1099.12549,0.570005914429298
mrk006,N212,510.19249,664.48548,1174.67797,0.565674590798702
mrk006,N213,376.24402,567.85237,944.09639,0.601477111886849
mrk006,N214,295.90438,841.90802,1137.8124,0.739935704690861
mrk006,N215,547.99707,349.02844,897.02551,0.389095333531819
mrk006,N216,223.63441,722.13571,945.77012,0.763542529763998
mrk006,N217,456.83196,742.84318,1199.67514,0.619203612071181
mrk006,N222,244.37742,621.42238,865.7998,0.717743732442535
mrk006,N223,466.47683,658.87853,1125.35536,0.585484864087731
mrk006,N227,296.49981,613.24133,909.74114,0.674083322207458
mrk006,N230,432.58812,435.15991,867.74803,0.501481876023389
mrk006,N231,354.06671,710.15147,1064.21818,0.667298758230197
mrk006,N232,609.0568,608.19422,1217.25102,0.499645685242474
mrk006,N234,396.63078,681.378,1078.00878,0.632070918754484
mrk006,N235,467.41766,594.20583,1061.62349,0.559714282508952
mrk006,N237,407.54282,754.59707,1162.13989,0.649316899362262
mrk006,N243,374.35434,660.41561,1034.76995,0.638224573490949
mrk006,N244,406.45509,739.94333,1146.39842,0.645450409814766
mrk006,N247,241.56696,645.60841,887.17537,0.727712278576895
mrk006,N248,405.35981,603.2995,1008.65931,0.598120191841584
mrk006,N251,438.10392,708.19474,1146.29866,0.617809969349524
mrk006,N252,452.98289,641.31281,1094.2957,0.586050744784979
mrk006,N254,265.38882,766.63777,1032.02659,0.742846916376447
mrk006,N255,494.86968,638.05177,1132.92145,0.563191534594036
mrk006,N256,418.25655,527.71924,945.97579,0.557857025072492
mrk006,N257,465.09497,471.34638,936.44135,0.503337854527675
mrk006,N260,381.91314,647.01102,1028.92416,0.628822847351548
mrk006,N263,692.37029,608.34621,1300.7165,0.467700847955723
mrk006,N265,456.23714,583.27797,1039.51511,0.561105812112726
mrk006,N266,550.80586,444.51204,995.3179,0.446603080282189
mrk006,N267,255.16741,789.00357,1044.17098,0.755626793994984
mrk006,N268,381.17063,651.29184,1032.46247,0.630814057580224
mrk006,N269,381.54902,750.56845,1132.11747,0.662977535361238
mrk006,N270,536.31702,541.60263,1077.91965,0.502451764377799
mrk006,N271,498.84511,511.27116,1010.11627,0.506150801827992
mrk006,N272,384.18315,575.04689,959.23004,0.599487991431127
mrk006,N273,443.15159,506.27319,949.42478,0.533242022606572
mrk006,P1a,442.08775,628.32461,1070.41236,0.586993044437566
mrk006,P2a,430.98431,309.96139,740.9457,0.418332126092371
mrk006,P2b,524.08017,457.69827,981.77844,0.466193034346935
mrk006,P3a,301.122,466.24069,767.36269,0.607588427318508
mrk006,P3b,328.0977,561.82423,889.92193,0.631318558471753
mrk006,P4a,NA,NA,NA,NA
