Prefix,Componentes_CHL,Traits,Models,Habilidad_Predictiva
CTallo,H,CTallo.H,RKHS,0.493
CTallo,H,CTallo.H,RKHS,0.353
CTallo,H,CTallo.H,RKHS,0.501
CTallo,H,CTallo.H,RKHS,0.606
CTallo,H,CTallo.H,RKHS,0.463
CTallo,H,CTallo.H,RKHS,0.416
CTallo,H,CTallo.H,RKHS,0.556
CTallo,H,CTallo.H,RKHS,0.295
CTallo,H,CTallo.H,RKHS,0.535
CTallo,H,CTallo.H,RKHS,0.345
CTallo,H,CTallo.H,RKHS,0.569
CTallo,L,CTallo.L,BA,0.592
CTallo,L,CTallo.L,BA,0.689
CTallo,L,CTallo.L,BA,0.729
CTallo,L,CTallo.L,BA,0.62
CTallo,L,CTallo.L,BA,0.791
CTallo,L,CTallo.L,BA,0.712
CTallo,L,CTallo.L,BA,0.689
CTallo,L,CTallo.L,BA,0.623
CTallo,L,CTallo.L,BA,0.728
CTallo,L,CTallo.L,BA,0.746
CTallo,L,CTallo.L,BA,0.609
CTallo,L,CTallo.L,BA,0.797
CTallo,L,CTallo.L,BA,0.743
CTallo,L,CTallo.L,BA,0.648
CTallo,L,CTallo.L,BA,0.718
CTallo,L,CTallo.L,BA,0.719
CTallo,L,CTallo.L,BA,0.64
CTallo,L,CTallo.L,BA,0.788
CTallo,L,CTallo.L,BA,0.727
CTallo,L,CTallo.L,BA,0.685
CTallo,L,CTallo.L,BA,0.684
CTallo,L,CTallo.L,BA,0.574
CTallo,L,CTallo.L,BA,0.785
CTallo,L,CTallo.L,BA,0.63
CTallo,L,CTallo.L,BA,0.818
CTallo,L,CTallo.L,BB,0.669
CTallo,L,CTallo.L,BB,0.773
CTallo,L,CTallo.L,BB,0.621
CTallo,L,CTallo.L,BB,0.785
CTallo,L,CTallo.L,BB,0.645
CTallo,L,CTallo.L,BB,0.706
CTallo,L,CTallo.L,BB,0.623
CTallo,L,CTallo.L,BB,0.707
CTallo,L,CTallo.L,BB,0.721
CTallo,L,CTallo.L,BB,0.718
CTallo,L,CTallo.L,BB,0.703
CTallo,L,CTallo.L,BB,0.709
CTallo,L,CTallo.L,BB,0.734
CTallo,L,CTallo.L,BB,0.668
CTallo,L,CTallo.L,BB,0.688
CTallo,L,CTallo.L,BB,0.726
CTallo,L,CTallo.L,BB,0.719
CTallo,L,CTallo.L,BB,0.684
CTallo,L,CTallo.L,BB,0.67
CTallo,L,CTallo.L,BB,0.709
CTallo,L,CTallo.L,BB,0.796
CTallo,L,CTallo.L,BB,0.731
CTallo,L,CTallo.L,BB,0.589
CTallo,L,CTallo.L,BB,0.751
CTallo,L,CTallo.L,BB,0.628
CTallo,L,CTallo.L,BC,0.769
CTallo,L,CTallo.L,BC,0.641
CTallo,L,CTallo.L,BC,0.665
CTallo,L,CTallo.L,BC,0.705
CTallo,L,CTallo.L,BC,0.699
CTallo,L,CTallo.L,BC,0.702
CTallo,L,CTallo.L,BC,0.713
CTallo,L,CTallo.L,BC,0.641
CTallo,L,CTallo.L,BC,0.685
CTallo,L,CTallo.L,BC,0.755
CTallo,L,CTallo.L,BC,0.691
CTallo,L,CTallo.L,BC,0.733
CTallo,L,CTallo.L,BC,0.628
CTallo,L,CTallo.L,BC,0.728
CTallo,L,CTallo.L,BC,0.787
CTallo,L,CTallo.L,BC,0.755
CTallo,L,CTallo.L,BC,0.7
CTallo,L,CTallo.L,BC,0.574
CTallo,L,CTallo.L,BC,0.711
CTallo,L,CTallo.L,BC,0.765
CTallo,L,CTallo.L,BC,0.712
CTallo,L,CTallo.L,BC,0.65
CTallo,L,CTallo.L,BC,0.695
CTallo,L,CTallo.L,BC,0.661
CTallo,L,CTallo.L,BC,0.688
CTallo,L,CTallo.L,BL,0.639
CTallo,L,CTallo.L,BL,0.719
CTallo,L,CTallo.L,BL,0.758
CTallo,L,CTallo.L,BL,0.77
CTallo,L,CTallo.L,BL,0.685
CTallo,L,CTallo.L,BL,0.713
CTallo,L,CTallo.L,BL,0.753
CTallo,L,CTallo.L,BL,0.698
CTallo,L,CTallo.L,BL,0.706
CTallo,L,CTallo.L,BL,0.611
CTallo,L,CTallo.L,BL,0.649
CTallo,L,CTallo.L,BL,0.82
CTallo,L,CTallo.L,BL,0.716
CTallo,L,CTallo.L,BL,0.674
CTallo,L,CTallo.L,BL,0.658
CTallo,L,CTallo.L,BL,0.555
CTallo,L,CTallo.L,BL,0.707
CTallo,L,CTallo.L,BL,0.779
CTallo,L,CTallo.L,BL,0.729
CTallo,L,CTallo.L,BL,0.682
CTallo,L,CTallo.L,BL,0.658
CTallo,L,CTallo.L,BL,0.68
CTallo,L,CTallo.L,BL,0.737
CTallo,L,CTallo.L,BL,0.681
CTallo,L,CTallo.L,BL,0.583
CTallo,L,CTallo.L,BRR,0.715
CTallo,L,CTallo.L,BRR,0.506
CTallo,L,CTallo.L,BRR,0.753
CTallo,L,CTallo.L,BRR,0.67
CTallo,L,CTallo.L,BRR,0.796
CTallo,L,CTallo.L,BRR,0.642
CTallo,L,CTallo.L,BRR,0.799
CTallo,L,CTallo.L,BRR,0.583
CTallo,L,CTallo.L,BRR,0.75
CTallo,L,CTallo.L,BRR,0.686
CTallo,L,CTallo.L,BRR,0.752
CTallo,L,CTallo.L,BRR,0.665
CTallo,L,CTallo.L,BRR,0.694
CTallo,L,CTallo.L,BRR,0.655
CTallo,L,CTallo.L,BRR,0.718
CTallo,L,CTallo.L,BRR,0.754
CTallo,L,CTallo.L,BRR,0.613
CTallo,L,CTallo.L,BRR,0.73
CTallo,L,CTallo.L,BRR,0.795
CTallo,L,CTallo.L,BRR,0.623
CTallo,L,CTallo.L,BRR,0.676
CTallo,L,CTallo.L,BRR,0.7
CTallo,L,CTallo.L,BRR,0.804
CTallo,L,CTallo.L,BRR,0.661
CTallo,L,CTallo.L,BRR,0.654
CTallo,L,CTallo.L,GBLUP,0.783
CTallo,L,CTallo.L,GBLUP,0.682
CTallo,L,CTallo.L,GBLUP,0.674
CTallo,L,CTallo.L,GBLUP,0.685
CTallo,L,CTallo.L,GBLUP,0.633
CTallo,L,CTallo.L,GBLUP,0.718
CTallo,L,CTallo.L,GBLUP,0.831
CTallo,L,CTallo.L,GBLUP,0.651
CTallo,L,CTallo.L,GBLUP,0.563
CTallo,L,CTallo.L,GBLUP,0.787
CTallo,L,CTallo.L,GBLUP,0.7
CTallo,L,CTallo.L,GBLUP,0.63
CTallo,L,CTallo.L,GBLUP,0.658
CTallo,L,CTallo.L,GBLUP,0.721
CTallo,L,CTallo.L,GBLUP,0.626
CTallo,L,CTallo.L,GBLUP,0.672
CTallo,L,CTallo.L,GBLUP,0.751
CTallo,L,CTallo.L,GBLUP,0.705
CTallo,L,CTallo.L,GBLUP,0.672
CTallo,L,CTallo.L,GBLUP,0.603
CTallo,L,CTallo.L,GBLUP,0.758
CTallo,L,CTallo.L,GBLUP,0.656
CTallo,L,CTallo.L,GBLUP,0.625
CTallo,L,CTallo.L,GBLUP,0.583
CTallo,L,CTallo.L,GBLUP,0.713
CTallo,L,CTallo.L,RKHS,0.682
CTallo,L,CTallo.L,RKHS,0.731
CTallo,L,CTallo.L,RKHS,0.695
CTallo,L,CTallo.L,RKHS,0.699
CTallo,L,CTallo.L,RKHS,0.715
CTallo,L,CTallo.L,RKHS,0.652
CTallo,L,CTallo.L,RKHS,0.807
CTallo,L,CTallo.L,RKHS,0.647
CTallo,L,CTallo.L,RKHS,0.656
CTallo,L,CTallo.L,RKHS,0.762
CTallo,L,CTallo.L,RKHS,0.646
CTallo,L,CTallo.L,RKHS,0.736
CTallo,L,CTallo.L,RKHS,0.717
CTallo,L,CTallo.L,RKHS,0.727
CTallo,L,CTallo.L,RKHS,0.662
CTallo,L,CTallo.L,RKHS,0.741
CTallo,L,CTallo.L,RKHS,0.664
CTallo,L,CTallo.L,RKHS,0.665
CTallo,L,CTallo.L,RKHS,0.781
CTallo,L,CTallo.L,RKHS,0.721
CTallo,L,CTallo.L,RKHS,0.642
CTallo,L,CTallo.L,RKHS,0.704
CTallo,L,CTallo.L,RKHS,0.726
CTallo,L,CTallo.L,RKHS,0.753
CTallo,L,CTallo.L,RKHS,0.699
