Prefix,Componentes_CHL,Models,Traits,Heredabilidad
CSBrote,H,BRR,CSBrote.H,0.271330074544532
CSBrote,H,BRR,CSBrote.H,0.209519038911664
CSBrote,H,BRR,CSBrote.H,0.270540423478675
CSBrote,H,BRR,CSBrote.H,0.253037510083732
CSBrote,H,BRR,CSBrote.H,0.217838145185956
CSBrote,H,BRR,CSBrote.H,0.203386105578955
CSBrote,H,BRR,CSBrote.H,0.197999202616554
CSBrote,H,BRR,CSBrote.H,0.188232774980896
CSBrote,H,BRR,CSBrote.H,0.158392748989435
CSBrote,H,BRR,CSBrote.H,0.130684017737161
CSBrote,H,BRR,CSBrote.H,0.162863719551442
CSBrote,H,BRR,CSBrote.H,0.150099343131124
CSBrote,H,BRR,CSBrote.H,0.13702889601867
CSBrote,H,BRR,CSBrote.H,0.135043432852299
CSBrote,H,BRR,CSBrote.H,0.162373045609596
CSBrote,H,BRR,CSBrote.H,0.160299948575063
CSBrote,H,BRR,CSBrote.H,0.162489177508167
CSBrote,H,BRR,CSBrote.H,0.164555734912357
CSBrote,H,BRR,CSBrote.H,0.16524154125659
CSBrote,H,BRR,CSBrote.H,0.178983885351064
CSBrote,H,BRR,CSBrote.H,0.180819969627934
CSBrote,H,BRR,CSBrote.H,0.170173029544462
CSBrote,H,BRR,CSBrote.H,0.195967108574862
CSBrote,H,BRR,CSBrote.H,0.166535339691894
CSBrote,H,BRR,CSBrote.H,0.165566527695586
CSBrote,H,BRR,CSBrote.H,0.19003415453579
CSBrote,H,BRR,CSBrote.H,0.172323042637473
CSBrote,H,BRR,CSBrote.H,0.218449560704699
CSBrote,H,BRR,CSBrote.H,0.206661111546989
CSBrote,H,BRR,CSBrote.H,0.224885790078437
CSBrote,H,BRR,CSBrote.H,0.234004226420675
CSBrote,H,BRR,CSBrote.H,0.21019183124669
CSBrote,H,BRR,CSBrote.H,0.182194035088942
CSBrote,H,BRR,CSBrote.H,0.1555771707677
CSBrote,H,BRR,CSBrote.H,0.176331213701496
CSBrote,H,BRR,CSBrote.H,0.169122594292739
CSBrote,H,BRR,CSBrote.H,0.169294558261082
CSBrote,H,BRR,CSBrote.H,0.170952290207131
CSBrote,H,BRR,CSBrote.H,0.167450593872003
CSBrote,H,BRR,CSBrote.H,0.146182370568411
CSBrote,H,BRR,CSBrote.H,0.161577251300275
CSBrote,H,BRR,CSBrote.H,0.151427228990262
CSBrote,H,BRR,CSBrote.H,0.184586791812326
CSBrote,H,BRR,CSBrote.H,0.209837826384465
CSBrote,H,BRR,CSBrote.H,0.216317891021103
CSBrote,H,BRR,CSBrote.H,0.222313861849056
CSBrote,H,BRR,CSBrote.H,0.202175869462943
CSBrote,H,BRR,CSBrote.H,0.176046518112939
CSBrote,H,BRR,CSBrote.H,0.167999522428014
CSBrote,H,BRR,CSBrote.H,0.181599914344467
CSBrote,H,BRR,CSBrote.H,0.192128420250762
CSBrote,H,BRR,CSBrote.H,0.207092259996244
CSBrote,H,BRR,CSBrote.H,0.200459645956358
CSBrote,H,BRR,CSBrote.H,0.188923113678846
CSBrote,H,BRR,CSBrote.H,0.18106256524032
CSBrote,H,BRR,CSBrote.H,0.19857024725311
CSBrote,H,BRR,CSBrote.H,0.199396159256801
CSBrote,H,BRR,CSBrote.H,0.246370764038411
CSBrote,H,BRR,CSBrote.H,0.212934498051105
CSBrote,H,BRR,CSBrote.H,0.195758871153421
CSBrote,H,BRR,CSBrote.H,0.182359569139666
CSBrote,H,BRR,CSBrote.H,0.196579104321702
CSBrote,H,BRR,CSBrote.H,0.208008303944374
CSBrote,H,BRR,CSBrote.H,0.2317193653696
CSBrote,H,BRR,CSBrote.H,0.20026444539138
CSBrote,H,BRR,CSBrote.H,0.224585122292859
CSBrote,H,BRR,CSBrote.H,0.209131004967638
CSBrote,H,BRR,CSBrote.H,0.195018925492567
CSBrote,H,BRR,CSBrote.H,0.185158740823878
CSBrote,H,BRR,CSBrote.H,0.181403844742308
CSBrote,H,BRR,CSBrote.H,0.195665175127523
CSBrote,H,BRR,CSBrote.H,0.190642854197794
CSBrote,H,BRR,CSBrote.H,0.203865948266679
CSBrote,H,BRR,CSBrote.H,0.201045761547617
CSBrote,H,BRR,CSBrote.H,0.191609127399336
CSBrote,H,BRR,CSBrote.H,0.171289791837889
CSBrote,H,BRR,CSBrote.H,0.19023074162829
CSBrote,H,BRR,CSBrote.H,0.18665359909979
CSBrote,H,BRR,CSBrote.H,0.195524149173839
CSBrote,H,BRR,CSBrote.H,0.219443854908764
CSBrote,H,BRR,CSBrote.H,0.211141145818319
CSBrote,H,BRR,CSBrote.H,0.199146648655293
CSBrote,H,BRR,CSBrote.H,0.195003182838896
CSBrote,H,BRR,CSBrote.H,0.176879670634191
CSBrote,H,BRR,CSBrote.H,0.166374225467678
CSBrote,H,BRR,CSBrote.H,0.172309837391745
CSBrote,H,BRR,CSBrote.H,0.192961521874168
CSBrote,H,BRR,CSBrote.H,0.192697731069404
CSBrote,H,BRR,CSBrote.H,0.158728139385055
CSBrote,H,BRR,CSBrote.H,0.177543354547216
CSBrote,H,BRR,CSBrote.H,0.174986951438829
CSBrote,H,BRR,CSBrote.H,0.167836774720897
CSBrote,H,BRR,CSBrote.H,0.167098875596382
CSBrote,H,BRR,CSBrote.H,0.157835798072265
CSBrote,H,BRR,CSBrote.H,0.161673103001272
CSBrote,H,BRR,CSBrote.H,0.157572131424419
CSBrote,H,BRR,CSBrote.H,0.140435759008212
CSBrote,H,BRR,CSBrote.H,0.152971494903576
CSBrote,H,BRR,CSBrote.H,0.145178683150888
CSBrote,H,BRR,CSBrote.H,0.172769130134232
CSBrote,H,BRR,CSBrote.H,0.181724546509762
CSBrote,H,BRR,CSBrote.H,0.182199492374555
CSBrote,H,BRR,CSBrote.H,0.170863424027238
CSBrote,H,BRR,CSBrote.H,0.191796226176245
CSBrote,H,BRR,CSBrote.H,0.196934574678609
CSBrote,H,BRR,CSBrote.H,0.191816549308343
CSBrote,H,BRR,CSBrote.H,0.214909427259873
CSBrote,H,BRR,CSBrote.H,0.214207435478936
CSBrote,H,BRR,CSBrote.H,0.202455290811165
CSBrote,H,BRR,CSBrote.H,0.204694823709483
CSBrote,H,BRR,CSBrote.H,0.212548744992698
CSBrote,H,BRR,CSBrote.H,0.209290540704614
CSBrote,H,BRR,CSBrote.H,0.2027108245768
CSBrote,H,BRR,CSBrote.H,0.209491208540597
CSBrote,H,BRR,CSBrote.H,0.178176265395105
CSBrote,H,BRR,CSBrote.H,0.228381838477519
CSBrote,H,BRR,CSBrote.H,0.234307473031314
CSBrote,H,BRR,CSBrote.H,0.19743959294485
CSBrote,H,BRR,CSBrote.H,0.199348450622668
CSBrote,H,BRR,CSBrote.H,0.197158492114722
CSBrote,H,BRR,CSBrote.H,0.208787707651269
CSBrote,H,BRR,CSBrote.H,0.199169229325573
CSBrote,H,BRR,CSBrote.H,0.209343912474323
CSBrote,H,BRR,CSBrote.H,0.215182908196316
CSBrote,H,BRR,CSBrote.H,0.183520951351728
CSBrote,H,BRR,CSBrote.H,0.227772520719368
CSBrote,H,BRR,CSBrote.H,0.228047818628649
CSBrote,H,BRR,CSBrote.H,0.163008975035285
CSBrote,H,BRR,CSBrote.H,0.174103361710029
CSBrote,H,BRR,CSBrote.H,0.153137818678212
CSBrote,H,BRR,CSBrote.H,0.166612110214121
CSBrote,H,BRR,CSBrote.H,0.177758405694698
CSBrote,H,BRR,CSBrote.H,0.17960457809179
CSBrote,H,BRR,CSBrote.H,0.191910821113828
CSBrote,H,BRR,CSBrote.H,0.173476538421313
CSBrote,H,BRR,CSBrote.H,0.198860745189169
CSBrote,H,BRR,CSBrote.H,0.216547409600252
CSBrote,H,BRR,CSBrote.H,0.20581236770344
CSBrote,H,BRR,CSBrote.H,0.185536205739235
CSBrote,H,BRR,CSBrote.H,0.18493196680651
CSBrote,H,BRR,CSBrote.H,0.20231045123272
CSBrote,H,BRR,CSBrote.H,0.226415786808356
CSBrote,H,BRR,CSBrote.H,0.236645457051549
CSBrote,H,BRR,CSBrote.H,0.223796750363006
CSBrote,H,BRR,CSBrote.H,0.240743750391499
CSBrote,H,BRR,CSBrote.H,0.27246626087196
CSBrote,H,BRR,CSBrote.H,0.252949417526263
CSBrote,H,BRR,CSBrote.H,0.218454425358487
CSBrote,H,BRR,CSBrote.H,0.226918965738538
CSBrote,H,BRR,CSBrote.H,0.263547167949776
CSBrote,H,BRR,CSBrote.H,0.216621924831858
CSBrote,H,BRR,CSBrote.H,0.196984624348781
CSBrote,H,BRR,CSBrote.H,0.183621521938003
CSBrote,H,BRR,CSBrote.H,0.173121381171028
CSBrote,H,BRR,CSBrote.H,0.200364089818008
CSBrote,H,BRR,CSBrote.H,0.208596670075508
CSBrote,H,BRR,CSBrote.H,0.225831006999666
CSBrote,H,BRR,CSBrote.H,0.209233574097803
CSBrote,H,BRR,CSBrote.H,0.204248626358304
CSBrote,H,BRR,CSBrote.H,0.198105690969509
CSBrote,H,BRR,CSBrote.H,0.23518795270318
CSBrote,H,BRR,CSBrote.H,0.243081059916724
CSBrote,H,BRR,CSBrote.H,0.202365982344752
CSBrote,H,BRR,CSBrote.H,0.242119160911044
CSBrote,H,BRR,CSBrote.H,0.217131119029366
CSBrote,H,BRR,CSBrote.H,0.195893512113865
CSBrote,H,BRR,CSBrote.H,0.182445364008671
CSBrote,H,BRR,CSBrote.H,0.179817789620812
CSBrote,H,BRR,CSBrote.H,0.161456110335168
CSBrote,H,BRR,CSBrote.H,0.190230963531078
CSBrote,H,BRR,CSBrote.H,0.159929830678492
CSBrote,H,BRR,CSBrote.H,0.136697308618462
CSBrote,H,BRR,CSBrote.H,0.172032065795316
CSBrote,H,BRR,CSBrote.H,0.188684783168133
CSBrote,H,BRR,CSBrote.H,0.185672644383185
CSBrote,H,BRR,CSBrote.H,0.189297125018754
CSBrote,H,BRR,CSBrote.H,0.179871434454565
CSBrote,H,BRR,CSBrote.H,0.175122953866016
CSBrote,H,BRR,CSBrote.H,0.181151428567093
CSBrote,H,BRR,CSBrote.H,0.170814334963096
CSBrote,H,BRR,CSBrote.H,0.211860047221836
CSBrote,H,BRR,CSBrote.H,0.181396318943245
CSBrote,H,BRR,CSBrote.H,0.172728635791237
CSBrote,H,BRR,CSBrote.H,0.181320665907965
CSBrote,H,BRR,CSBrote.H,0.19950072520429
CSBrote,H,BRR,CSBrote.H,0.238468925699185
CSBrote,H,BRR,CSBrote.H,0.243639616247045
CSBrote,H,BRR,CSBrote.H,0.250428926763271
CSBrote,H,BRR,CSBrote.H,0.202936618068239
CSBrote,H,BRR,CSBrote.H,0.22803777412086
CSBrote,H,BRR,CSBrote.H,0.195239125439064
CSBrote,H,BRR,CSBrote.H,0.199217359529768
CSBrote,H,BRR,CSBrote.H,0.20236620681853
CSBrote,H,BRR,CSBrote.H,0.231020716382037
CSBrote,H,BRR,CSBrote.H,0.22038785662458
CSBrote,H,BRR,CSBrote.H,0.224757685730271
CSBrote,H,BRR,CSBrote.H,0.260237171047837
CSBrote,H,BRR,CSBrote.H,0.271972522825858
CSBrote,H,BRR,CSBrote.H,0.256029419109654
CSBrote,H,BRR,CSBrote.H,0.288093359523185
CSBrote,H,BRR,CSBrote.H,0.274766009550099
CSBrote,H,BRR,CSBrote.H,0.281445017613378
CSBrote,H,BRR,CSBrote.H,0.276526279226196
CSBrote,H,BRR,CSBrote.H,0.283995352441146
CSBrote,H,BRR,CSBrote.H,0.256290283395274
CSBrote,H,BRR,CSBrote.H,0.272681352559817
CSBrote,H,BRR,CSBrote.H,0.316079623055471
CSBrote,H,BRR,CSBrote.H,0.264924287800936
CSBrote,H,BRR,CSBrote.H,0.237998642295303
CSBrote,H,BRR,CSBrote.H,0.295269881220037
CSBrote,H,BRR,CSBrote.H,0.259711233069215
CSBrote,H,BRR,CSBrote.H,0.250331202585531
CSBrote,H,BRR,CSBrote.H,0.225783529720102
CSBrote,H,BRR,CSBrote.H,0.239824679398036
CSBrote,H,BRR,CSBrote.H,0.231242894038589
CSBrote,H,BRR,CSBrote.H,0.197543704426678
CSBrote,H,BRR,CSBrote.H,0.254210777294958
CSBrote,H,BRR,CSBrote.H,0.24307589919336
CSBrote,H,BRR,CSBrote.H,0.24543261427456
CSBrote,H,BRR,CSBrote.H,0.233985288291026
CSBrote,H,BRR,CSBrote.H,0.240969644071873
CSBrote,H,BRR,CSBrote.H,0.264824346809879
CSBrote,H,BRR,CSBrote.H,0.253544425425139
CSBrote,H,BRR,CSBrote.H,0.252955958224794
CSBrote,H,BRR,CSBrote.H,0.255088148674106
CSBrote,H,BRR,CSBrote.H,0.273844382921482
CSBrote,H,BRR,CSBrote.H,0.248291764593109
CSBrote,H,BRR,CSBrote.H,0.24037744080628
CSBrote,H,BRR,CSBrote.H,0.248561376905751
CSBrote,H,BRR,CSBrote.H,0.21612015262659
CSBrote,H,BRR,CSBrote.H,0.216388821959831
CSBrote,H,BRR,CSBrote.H,0.217358189130697
CSBrote,H,BRR,CSBrote.H,0.210108993283922
CSBrote,H,BRR,CSBrote.H,0.193860122725745
CSBrote,H,BRR,CSBrote.H,0.222400214903857
CSBrote,H,BRR,CSBrote.H,0.237823031441681
CSBrote,H,BRR,CSBrote.H,0.251325253480148
CSBrote,H,BRR,CSBrote.H,0.238491177302586
CSBrote,H,BRR,CSBrote.H,0.204891634252484
CSBrote,H,BRR,CSBrote.H,0.177402076543836
CSBrote,H,BRR,CSBrote.H,0.191009595503488
CSBrote,H,BRR,CSBrote.H,0.165603680484475
CSBrote,H,BRR,CSBrote.H,0.16144988151119
CSBrote,H,BRR,CSBrote.H,0.148604615829622
CSBrote,H,BRR,CSBrote.H,0.139396871114284
CSBrote,H,BRR,CSBrote.H,0.148470523523989
CSBrote,H,BRR,CSBrote.H,0.170276885622973
CSBrote,H,BRR,CSBrote.H,0.170654185149734
CSBrote,H,BRR,CSBrote.H,0.170768909946221
CSBrote,H,BRR,CSBrote.H,0.180879179358124
CSBrote,H,BRR,CSBrote.H,0.214465031331749
CSBrote,H,BRR,CSBrote.H,0.228494132493978
CSBrote,H,BRR,CSBrote.H,0.236714667121109
CSBrote,H,BRR,CSBrote.H,0.242978351639985
CSBrote,H,BRR,CSBrote.H,0.27587169764612
CSBrote,H,BRR,CSBrote.H,0.214176369198649
CSBrote,H,BRR,CSBrote.H,0.246006220642565
CSBrote,H,BRR,CSBrote.H,0.211493015982936
CSBrote,H,BRR,CSBrote.H,0.218108510743469
CSBrote,H,BRR,CSBrote.H,0.207599057502217
CSBrote,H,BRR,CSBrote.H,0.233913305544746
CSBrote,H,BRR,CSBrote.H,0.234751720915133
CSBrote,H,BRR,CSBrote.H,0.28084319083707
CSBrote,H,BRR,CSBrote.H,0.273937219730942
CSBrote,H,BRR,CSBrote.H,0.235495121840574
CSBrote,H,BRR,CSBrote.H,0.210252222561785
CSBrote,H,BRR,CSBrote.H,0.225024457823744
CSBrote,H,BRR,CSBrote.H,0.206783714954976
CSBrote,H,BRR,CSBrote.H,0.225904931721301
CSBrote,H,BRR,CSBrote.H,0.210963836036034
CSBrote,H,BRR,CSBrote.H,0.188970246935466
CSBrote,H,BRR,CSBrote.H,0.190973069706193
CSBrote,H,BRR,CSBrote.H,0.207675918890329
CSBrote,H,BRR,CSBrote.H,0.198528524876823
CSBrote,H,BRR,CSBrote.H,0.196548352755734
CSBrote,H,BRR,CSBrote.H,0.215327238282704
CSBrote,H,BRR,CSBrote.H,0.245247036144979
CSBrote,H,BRR,CSBrote.H,0.215160203460998
CSBrote,H,BRR,CSBrote.H,0.25775741720048
CSBrote,H,BRR,CSBrote.H,0.2477777761452
CSBrote,H,BRR,CSBrote.H,0.242611902710408
CSBrote,H,BRR,CSBrote.H,0.24261561960279
CSBrote,H,BRR,CSBrote.H,0.249543863833208
CSBrote,H,BRR,CSBrote.H,0.231920592579967
CSBrote,H,BRR,CSBrote.H,0.266606222215021
CSBrote,H,BRR,CSBrote.H,0.228120954838917
CSBrote,H,BRR,CSBrote.H,0.240892099225025
CSBrote,H,BRR,CSBrote.H,0.249528508523082
CSBrote,H,BRR,CSBrote.H,0.244941881586828
CSBrote,H,BRR,CSBrote.H,0.264335376722686
CSBrote,H,BRR,CSBrote.H,0.286183065975747
CSBrote,H,BRR,CSBrote.H,0.251175605947081
CSBrote,H,BRR,CSBrote.H,0.218474325146083
CSBrote,H,BRR,CSBrote.H,0.209140028337057
CSBrote,H,BRR,CSBrote.H,0.202732090732183
CSBrote,H,BRR,CSBrote.H,0.185254069026933
CSBrote,H,BRR,CSBrote.H,0.196360256367703
CSBrote,H,BRR,CSBrote.H,0.174640235217259
CSBrote,H,BRR,CSBrote.H,0.168290004581903
CSBrote,H,BRR,CSBrote.H,0.183266133175159
CSBrote,H,BRR,CSBrote.H,0.179193613003452
CSBrote,H,BRR,CSBrote.H,0.149434033693345
CSBrote,H,BRR,CSBrote.H,0.164821879423966
CSBrote,H,BRR,CSBrote.H,0.175334353922403
CSBrote,H,BRR,CSBrote.H,0.198895133626814
CSBrote,H,BRR,CSBrote.H,0.183164919333565
CSBrote,H,BRR,CSBrote.H,0.200842376401738
CSBrote,H,BRR,CSBrote.H,0.2072379309704
CSBrote,H,BRR,CSBrote.H,0.21935549124098
CSBrote,H,BRR,CSBrote.H,0.232565936266086
CSBrote,H,BRR,CSBrote.H,0.228132027921993
CSBrote,H,BRR,CSBrote.H,0.23158498832298
CSBrote,H,BRR,CSBrote.H,0.21275044567101
CSBrote,H,BRR,CSBrote.H,0.228645823506104
CSBrote,H,BRR,CSBrote.H,0.221273529912384
CSBrote,H,BRR,CSBrote.H,0.256027804412146
CSBrote,H,BRR,CSBrote.H,0.236682014168134
CSBrote,H,BRR,CSBrote.H,0.223313766659192
CSBrote,H,BRR,CSBrote.H,0.224614834942399
CSBrote,H,BRR,CSBrote.H,0.260144080082472
CSBrote,H,BRR,CSBrote.H,0.289169229705628
CSBrote,H,BRR,CSBrote.H,0.261921971853503
CSBrote,H,BRR,CSBrote.H,0.250082896809174
CSBrote,H,BRR,CSBrote.H,0.2810297375171
CSBrote,H,BRR,CSBrote.H,0.282370759815031
CSBrote,H,BRR,CSBrote.H,0.30373889785753
CSBrote,H,BRR,CSBrote.H,0.256325619427601
CSBrote,H,BRR,CSBrote.H,0.27851511658698
CSBrote,H,BRR,CSBrote.H,0.288029036014403
CSBrote,H,BRR,CSBrote.H,0.31013974957896
CSBrote,H,BRR,CSBrote.H,0.257227578524732
CSBrote,H,BRR,CSBrote.H,0.245407906615614
CSBrote,H,BRR,CSBrote.H,0.239111699644088
CSBrote,H,BRR,CSBrote.H,0.263514439214918
CSBrote,H,BRR,CSBrote.H,0.224270961358179
CSBrote,H,BRR,CSBrote.H,0.249696473704108
CSBrote,H,BRR,CSBrote.H,0.242273783804571
CSBrote,H,BRR,CSBrote.H,0.209034512382572
CSBrote,H,BRR,CSBrote.H,0.20756476170259
CSBrote,H,BRR,CSBrote.H,0.225705021889696
CSBrote,H,BRR,CSBrote.H,0.192356987204189
CSBrote,H,BRR,CSBrote.H,0.224225498480747
CSBrote,H,BRR,CSBrote.H,0.245236715644576
CSBrote,H,BRR,CSBrote.H,0.27620943478966
CSBrote,H,BRR,CSBrote.H,0.241329580209661
CSBrote,H,BRR,CSBrote.H,0.256960970238078
CSBrote,H,BRR,CSBrote.H,0.292556514926607
CSBrote,H,BRR,CSBrote.H,0.231434755451463
CSBrote,H,BRR,CSBrote.H,0.246900733433795
CSBrote,H,BRR,CSBrote.H,0.293166121147981
CSBrote,H,BRR,CSBrote.H,0.304293896952509
CSBrote,H,BRR,CSBrote.H,0.265332254037757
CSBrote,H,BRR,CSBrote.H,0.230829648194739
CSBrote,H,BRR,CSBrote.H,0.21549923126371
CSBrote,H,BRR,CSBrote.H,0.234762162595802
CSBrote,H,BRR,CSBrote.H,0.231948720542339
CSBrote,H,BRR,CSBrote.H,0.288123280052235
CSBrote,H,BRR,CSBrote.H,0.301988108530615
CSBrote,H,BRR,CSBrote.H,0.317300660109782
CSBrote,H,BRR,CSBrote.H,0.29780648466711
CSBrote,H,BRR,CSBrote.H,0.285729863326243
CSBrote,H,BRR,CSBrote.H,0.287627008380648
CSBrote,H,BRR,CSBrote.H,0.282465075577303
CSBrote,H,BRR,CSBrote.H,0.274802897418508
CSBrote,H,BRR,CSBrote.H,0.248704468063765
CSBrote,H,BRR,CSBrote.H,0.239204732923243
CSBrote,H,BRR,CSBrote.H,0.240005592111516
CSBrote,H,BRR,CSBrote.H,0.225223246781212
CSBrote,H,BRR,CSBrote.H,0.229147935969314
CSBrote,H,BRR,CSBrote.H,0.255013044886469
CSBrote,H,BRR,CSBrote.H,0.211361301378666
CSBrote,H,BRR,CSBrote.H,0.236718629404428
CSBrote,H,BRR,CSBrote.H,0.25132657290437
CSBrote,H,BRR,CSBrote.H,0.255298752693134
CSBrote,H,BRR,CSBrote.H,0.232942167950623
CSBrote,H,BRR,CSBrote.H,0.214620983295657
CSBrote,H,BRR,CSBrote.H,0.194592693805823
CSBrote,H,BRR,CSBrote.H,0.18420413876117
CSBrote,H,BRR,CSBrote.H,0.189756762533727
CSBrote,H,BRR,CSBrote.H,0.176655245635287
CSBrote,H,BRR,CSBrote.H,0.168176055171482
CSBrote,H,BRR,CSBrote.H,0.181670970106659
CSBrote,H,BRR,CSBrote.H,0.166016367112204
CSBrote,H,BRR,CSBrote.H,0.159945462647186
CSBrote,H,BRR,CSBrote.H,0.173254007259099
CSBrote,H,BRR,CSBrote.H,0.214720571752321
CSBrote,H,BRR,CSBrote.H,0.181115705741135
CSBrote,H,BRR,CSBrote.H,0.161484563004647
CSBrote,H,BRR,CSBrote.H,0.161449189469922
CSBrote,H,BRR,CSBrote.H,0.187676166487825
CSBrote,H,BRR,CSBrote.H,0.195134344894025
CSBrote,H,BRR,CSBrote.H,0.20148712764635
CSBrote,H,BRR,CSBrote.H,0.200269679832131
CSBrote,H,BRR,CSBrote.H,0.22576210291847
CSBrote,H,BRR,CSBrote.H,0.2116115030859
CSBrote,H,BRR,CSBrote.H,0.229378946157993
CSBrote,H,BRR,CSBrote.H,0.227381781602961
CSBrote,H,BRR,CSBrote.H,0.236593073331818
CSBrote,H,BRR,CSBrote.H,0.232098367088244
CSBrote,H,BRR,CSBrote.H,0.260858397427972
CSBrote,H,BRR,CSBrote.H,0.290622810380614
CSBrote,H,BRR,CSBrote.H,0.231412910928622
CSBrote,H,BRR,CSBrote.H,0.280114090496098
CSBrote,H,BRR,CSBrote.H,0.245194943058389
CSBrote,H,BRR,CSBrote.H,0.267733836614387
CSBrote,H,BRR,CSBrote.H,0.250964767940041
CSBrote,H,BRR,CSBrote.H,0.249233741258911
CSBrote,H,BRR,CSBrote.H,0.253843599502809
CSBrote,H,BRR,CSBrote.H,0.263240233343182
CSBrote,H,BRR,CSBrote.H,0.298033357597293
CSBrote,H,BRR,CSBrote.H,0.266368621519492
CSBrote,H,BRR,CSBrote.H,0.25939636446566
CSBrote,H,BRR,CSBrote.H,0.267137290021298
CSBrote,H,BRR,CSBrote.H,0.270259302334354
CSBrote,H,BRR,CSBrote.H,0.256003487142878
CSBrote,H,BRR,CSBrote.H,0.240321959565988
CSBrote,H,BRR,CSBrote.H,0.237460454542544
CSBrote,H,BRR,CSBrote.H,0.206225698820519
CSBrote,H,BRR,CSBrote.H,0.180728235522736
CSBrote,H,BRR,CSBrote.H,0.198911562625603
CSBrote,H,BRR,CSBrote.H,0.190568420808406
CSBrote,H,BRR,CSBrote.H,0.206503974575961
CSBrote,H,BRR,CSBrote.H,0.180744582940245
CSBrote,H,BRR,CSBrote.H,0.165119088891206
CSBrote,H,BRR,CSBrote.H,0.173670653159454
CSBrote,H,BRR,CSBrote.H,0.158977940810381
CSBrote,H,BRR,CSBrote.H,0.203961846941269
CSBrote,H,BRR,CSBrote.H,0.194643448310334
CSBrote,H,BRR,CSBrote.H,0.225896826689975
CSBrote,H,BRR,CSBrote.H,0.183884820464363
CSBrote,H,BRR,CSBrote.H,0.205127933601698
CSBrote,H,BRR,CSBrote.H,0.170786307291974
CSBrote,H,BRR,CSBrote.H,0.168970827080506
CSBrote,H,BRR,CSBrote.H,0.16713364856035
CSBrote,H,BRR,CSBrote.H,0.179005034197195
CSBrote,H,BRR,CSBrote.H,0.18606660553587
CSBrote,H,BRR,CSBrote.H,0.177094110108891
CSBrote,H,BRR,CSBrote.H,0.180604918455132
CSBrote,H,BRR,CSBrote.H,0.16720088749184
CSBrote,H,BRR,CSBrote.H,0.17536561731343
CSBrote,H,BRR,CSBrote.H,0.169656248015418
CSBrote,H,BRR,CSBrote.H,0.178538917516578
CSBrote,H,BRR,CSBrote.H,0.186573699940251
CSBrote,H,BRR,CSBrote.H,0.187436080904238
CSBrote,H,BRR,CSBrote.H,0.179691154823616
CSBrote,H,BRR,CSBrote.H,0.171881744725283
CSBrote,H,BRR,CSBrote.H,0.166896358501684
CSBrote,H,BRR,CSBrote.H,0.19737605169351
CSBrote,H,BRR,CSBrote.H,0.184884089595199
CSBrote,H,BRR,CSBrote.H,0.181021454611673
CSBrote,H,BRR,CSBrote.H,0.201751422031747
CSBrote,H,BRR,CSBrote.H,0.218109117958611
CSBrote,H,BRR,CSBrote.H,0.220182333492279
CSBrote,H,BRR,CSBrote.H,0.207850491175116
CSBrote,H,BRR,CSBrote.H,0.189074028800954
CSBrote,H,BRR,CSBrote.H,0.217090216457872
CSBrote,H,BRR,CSBrote.H,0.206087085016255
CSBrote,H,BRR,CSBrote.H,0.181141779831102
CSBrote,H,BRR,CSBrote.H,0.198485209923664
CSBrote,H,BRR,CSBrote.H,0.222895923186388
CSBrote,H,BRR,CSBrote.H,0.213702892553961
CSBrote,H,BRR,CSBrote.H,0.229763948985973
CSBrote,H,BRR,CSBrote.H,0.235687280086769
CSBrote,H,BRR,CSBrote.H,0.19867977428909
CSBrote,H,BRR,CSBrote.H,0.192041002445588
CSBrote,H,BRR,CSBrote.H,0.192446559211967
CSBrote,H,BRR,CSBrote.H,0.204753595800799
CSBrote,H,BRR,CSBrote.H,0.183794951912118
CSBrote,H,BRR,CSBrote.H,0.188223621473463
CSBrote,H,BRR,CSBrote.H,0.19640933248859
CSBrote,H,BRR,CSBrote.H,0.195008138157906
CSBrote,H,BRR,CSBrote.H,0.206532227769334
CSBrote,H,BRR,CSBrote.H,0.22500435228355
CSBrote,H,BRR,CSBrote.H,0.235512611458605
CSBrote,H,BRR,CSBrote.H,0.239149799385094
CSBrote,H,BRR,CSBrote.H,0.269954095037958
CSBrote,H,BRR,CSBrote.H,0.280812984825866
CSBrote,H,BRR,CSBrote.H,0.290536026715957
CSBrote,H,BRR,CSBrote.H,0.284884195680854
CSBrote,H,BRR,CSBrote.H,0.280751376218473
CSBrote,H,BRR,CSBrote.H,0.274571468609059
CSBrote,H,BRR,CSBrote.H,0.297642445422432
CSBrote,H,BRR,CSBrote.H,0.291627812199714
CSBrote,H,BRR,CSBrote.H,0.288617827854591
CSBrote,H,BRR,CSBrote.H,0.303275039615858
CSBrote,H,BRR,CSBrote.H,0.285377863432596
CSBrote,H,BRR,CSBrote.H,0.293742660218189
CSBrote,H,BRR,CSBrote.H,0.262571868510526
CSBrote,H,BRR,CSBrote.H,0.286607636895845
CSBrote,H,BRR,CSBrote.H,0.245068255764074
CSBrote,H,BRR,CSBrote.H,0.258267840331472
CSBrote,H,BRR,CSBrote.H,0.219173711230639
CSBrote,H,BRR,CSBrote.H,0.22257250662695
CSBrote,H,BRR,CSBrote.H,0.222789928325615
CSBrote,H,BRR,CSBrote.H,0.214401240258789
CSBrote,H,BRR,CSBrote.H,0.177176603917257
CSBrote,H,BRR,CSBrote.H,0.165179202812338
CSBrote,H,BRR,CSBrote.H,0.165383234705301
