"TRAIT","HCL","HCLTrait","Value"
"CSTuber","C","CSTuber.C",41
"CSTuber","C","CSTuber.C",37
"CSTuber","C","CSTuber.C",28
"CSTuber","C","CSTuber.C",37
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",39
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",32
"CSTuber","C","CSTuber.C",35
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",32
"CSTuber","C","CSTuber.C",32
"CSTuber","C","CSTuber.C",35
"CSTuber","C","CSTuber.C",47
"CSTuber","C","CSTuber.C",22
"CSTuber","C","CSTuber.C",19
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",42
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",42
"CSTuber","C","CSTuber.C",47
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",42
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",35
"CSTuber","C","CSTuber.C",35
"CSTuber","C","CSTuber.C",36
"CSTuber","C","CSTuber.C",41
"CSTuber","C","CSTuber.C",41
"CSTuber","C","CSTuber.C",41
"CSTuber","C","CSTuber.C",42
"CSTuber","C","CSTuber.C",42
"CSTuber","C","CSTuber.C",47
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",41
"CSTuber","C","CSTuber.C",42
"CSTuber","C","CSTuber.C",28
"CSTuber","C","CSTuber.C",41
"CSTuber","C","CSTuber.C",47
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",42
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",41
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",26
"CSTuber","C","CSTuber.C",32
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",35
"CSTuber","C","CSTuber.C",39
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",42
"CSTuber","C","CSTuber.C",41
"CSTuber","C","CSTuber.C",42
"CSTuber","C","CSTuber.C",42
"CSTuber","C","CSTuber.C",42
"CSTuber","C","CSTuber.C",42
"CSTuber","C","CSTuber.C",24
"CSTuber","C","CSTuber.C",35
"CSTuber","C","CSTuber.C",47
"CSTuber","C","CSTuber.C",42
"CSTuber","C","CSTuber.C",32
"CSTuber","C","CSTuber.C",47
"CSTuber","C","CSTuber.C",35
"CSTuber","C","CSTuber.C",22
"CSTuber","C","CSTuber.C",41
"CSTuber","C","CSTuber.C",42
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",22
"CSTuber","C","CSTuber.C",32
"CSTuber","C","CSTuber.C",42
"CSTuber","C","CSTuber.C",42
"CSTuber","C","CSTuber.C",24
"CSTuber","C","CSTuber.C",42
"CSTuber","C","CSTuber.C",42
"CSTuber","C","CSTuber.C",42
"CSTuber","C","CSTuber.C",25
"CSTuber","C","CSTuber.C",29
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",37
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",42
"CSTuber","C","CSTuber.C",35
"CSTuber","C","CSTuber.C",35
"CSTuber","C","CSTuber.C",42
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",41
"CSTuber","C","CSTuber.C",41
"CSTuber","C","CSTuber.C",41
"CSTuber","C","CSTuber.C",29
"CSTuber","C","CSTuber.C",41
"CSTuber","C","CSTuber.C",41
"CSTuber","C","CSTuber.C",41
"CSTuber","C","CSTuber.C",37
"CSTuber","C","CSTuber.C",39
"CSTuber","C","CSTuber.C",39
"CSTuber","C","CSTuber.C",32
"CSTuber","C","CSTuber.C",35
"CSTuber","C","CSTuber.C",35
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",42
"CSTuber","C","CSTuber.C",29
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",41
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",31
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",42
"CSTuber","C","CSTuber.C",41
"CSTuber","C","CSTuber.C",41
"CSTuber","C","CSTuber.C",41
"CSTuber","C","CSTuber.C",32
"CSTuber","C","CSTuber.C",42
"CSTuber","C","CSTuber.C",42
"CSTuber","C","CSTuber.C",42
"CSTuber","C","CSTuber.C",35
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",37
"CSTuber","C","CSTuber.C",41
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",41
"CSTuber","C","CSTuber.C",41
"CSTuber","C","CSTuber.C",30
"CSTuber","C","CSTuber.C",36
"CSTuber","C","CSTuber.C",47
"CSTuber","C","CSTuber.C",22
"CSTuber","C","CSTuber.C",32
"CSTuber","C","CSTuber.C",41
"CSTuber","C","CSTuber.C",41
"CSTuber","C","CSTuber.C",47
"CSTuber","C","CSTuber.C",41
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",32
"CSTuber","C","CSTuber.C",42
"CSTuber","C","CSTuber.C",29
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",36
"CSTuber","C","CSTuber.C",35
"CSTuber","C","CSTuber.C",28
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",42
"CSTuber","C","CSTuber.C",32
"CSTuber","C","CSTuber.C",36
"CSTuber","C","CSTuber.C",19
"CSTuber","C","CSTuber.C",42
"CSTuber","C","CSTuber.C",26
"CSTuber","C","CSTuber.C",42
"CSTuber","C","CSTuber.C",25
"CSTuber","C","CSTuber.C",37
"CSTuber","C","CSTuber.C",28
"CSTuber","C","CSTuber.C",39
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",35
"CSTuber","C","CSTuber.C",36
"CSTuber","C","CSTuber.C",47
"CSTuber","C","CSTuber.C",36
"CSTuber","C","CSTuber.C",42
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",42
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",41
"CSTuber","C","CSTuber.C",24
"CSTuber","C","CSTuber.C",37
"CSTuber","C","CSTuber.C",36
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",32
"CSTuber","C","CSTuber.C",43
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",42
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",43
"CSTuber","C","CSTuber.C",42
"CSTuber","C","CSTuber.C",42
"CSTuber","C","CSTuber.C",42
"CSTuber","C","CSTuber.C",33
"CSTuber","C","CSTuber.C",20
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",30
"CSTuber","C","CSTuber.C",41
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",41
"CSTuber","C","CSTuber.C",41
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",42
"CSTuber","C","CSTuber.C",42
"CSTuber","C","CSTuber.C",35
"CSTuber","C","CSTuber.C",42
"CSTuber","C","CSTuber.C",28
"CSTuber","C","CSTuber.C",30
"CSTuber","C","CSTuber.C",28
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",47
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",47
"CSTuber","C","CSTuber.C",36
"CSTuber","C","CSTuber.C",29
"CSTuber","C","CSTuber.C",33
"CSTuber","C","CSTuber.C",33
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",32
"CSTuber","C","CSTuber.C",35
"CSTuber","C","CSTuber.C",36
"CSTuber","C","CSTuber.C",41
"CSTuber","C","CSTuber.C",41
"CSTuber","C","CSTuber.C",26
"CSTuber","C","CSTuber.C",28
"CSTuber","C","CSTuber.C",37
"CSTuber","C","CSTuber.C",35
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",35
"CSTuber","C","CSTuber.C",39
"CSTuber","C","CSTuber.C",28
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",26
"CSTuber","C","CSTuber.C",32
"CSTuber","C","CSTuber.C",41
"CSTuber","C","CSTuber.C",41
"CSTuber","C","CSTuber.C",42
"CSTuber","C","CSTuber.C",41
"CSTuber","C","CSTuber.C",39
"CSTuber","C","CSTuber.C",39
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",32
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",37
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",36
"CSTuber","C","CSTuber.C",36
"CSTuber","C","CSTuber.C",35
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",26
"CSTuber","C","CSTuber.C",37
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",32
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",35
"CSTuber","C","CSTuber.C",29
"CSTuber","C","CSTuber.C",36
"CSTuber","C","CSTuber.C",35
"CSTuber","C","CSTuber.C",42
"CSTuber","C","CSTuber.C",36
"CSTuber","C","CSTuber.C",36
"CSTuber","C","CSTuber.C",35
"CSTuber","C","CSTuber.C",47
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",37
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",42
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",24
"CSTuber","C","CSTuber.C",36
"CSTuber","C","CSTuber.C",41
"CSTuber","C","CSTuber.C",28
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",47
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",32
"CSTuber","C","CSTuber.C",36
"CSTuber","C","CSTuber.C",26
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",36
"CSTuber","C","CSTuber.C",41
"CSTuber","C","CSTuber.C",36
"CSTuber","C","CSTuber.C",19
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",37
"CSTuber","C","CSTuber.C",42
"CSTuber","C","CSTuber.C",47
"CSTuber","C","CSTuber.C",19
"CSTuber","C","CSTuber.C",19
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",35
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",36
"CSTuber","C","CSTuber.C",37
"CSTuber","C","CSTuber.C",35
"CSTuber","C","CSTuber.C",32
"CSTuber","C","CSTuber.C",26
"CSTuber","C","CSTuber.C",37
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",32
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",28
"CSTuber","C","CSTuber.C",20
"CSTuber","C","CSTuber.C",36
"CSTuber","C","CSTuber.C",42
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",35
"CSTuber","C","CSTuber.C",25
"CSTuber","C","CSTuber.C",36
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",36
"CSTuber","C","CSTuber.C",35
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",41
"CSTuber","C","CSTuber.C",29
"CSTuber","C","CSTuber.C",36
"CSTuber","C","CSTuber.C",41
"CSTuber","C","CSTuber.C",36
"CSTuber","C","CSTuber.C",29
"CSTuber","C","CSTuber.C",36
"CSTuber","C","CSTuber.C",35
"CSTuber","C","CSTuber.C",28
"CSTuber","C","CSTuber.C",41
"CSTuber","C","CSTuber.C",32
"CSTuber","C","CSTuber.C",29
"CSTuber","C","CSTuber.C",41
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",22
"CSTuber","C","CSTuber.C",28
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",42
"CSTuber","C","CSTuber.C",33
"CSTuber","C","CSTuber.C",29
"CSTuber","C","CSTuber.C",29
"CSTuber","C","CSTuber.C",32
"CSTuber","C","CSTuber.C",NA
"CSTuber","C","CSTuber.C",39
"CSTuber","C","CSTuber.C",42
"CSTuber","C","CSTuber.C",26
"CSTuber","C","CSTuber.C",35
"CSTuber","C","CSTuber.C",47
"CSTuber","C","CSTuber.C",35
"CSTuber","C","CSTuber.C",32
"CSTuber","C","CSTuber.C",41
"CSTuber","C","CSTuber.C",37
"CSTuber","C","CSTuber.C",32
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",84
"CSTuber","H","CSTuber.H",83
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",83
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",86
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",83
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",74
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",67
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",84
"CSTuber","H","CSTuber.H",84
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",83
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",85
"CSTuber","H","CSTuber.H",83
"CSTuber","H","CSTuber.H",83
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",83
"CSTuber","H","CSTuber.H",93
"CSTuber","H","CSTuber.H",83
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",84
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",93
"CSTuber","H","CSTuber.H",83
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",53
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",86
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",86
"CSTuber","H","CSTuber.H",86
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",85
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",83
"CSTuber","H","CSTuber.H",86
"CSTuber","H","CSTuber.H",86
"CSTuber","H","CSTuber.H",85
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",86
"CSTuber","H","CSTuber.H",83
"CSTuber","H","CSTuber.H",84
"CSTuber","H","CSTuber.H",86
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",84
"CSTuber","H","CSTuber.H",85
"CSTuber","H","CSTuber.H",83
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",83
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",83
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",84
"CSTuber","H","CSTuber.H",85
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",93
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",84
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",83
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",86
"CSTuber","H","CSTuber.H",86
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",86
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",86
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",83
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",83
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",69
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",83
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",86
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",83
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",71
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",86
"CSTuber","H","CSTuber.H",86
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",83
"CSTuber","H","CSTuber.H",83
"CSTuber","H","CSTuber.H",93
"CSTuber","H","CSTuber.H",83
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",83
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",83
"CSTuber","H","CSTuber.H",85
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",80
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",93
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",83
"CSTuber","H","CSTuber.H",83
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",83
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",69
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",85
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",85
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",83
"CSTuber","H","CSTuber.H",83
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",83
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",84
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",83
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",83
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",86
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",83
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",86
"CSTuber","H","CSTuber.H",86
"CSTuber","H","CSTuber.H",83
"CSTuber","H","CSTuber.H",83
"CSTuber","H","CSTuber.H",83
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",74
"CSTuber","H","CSTuber.H",41
"CSTuber","H","CSTuber.H",86
"CSTuber","H","CSTuber.H",86
"CSTuber","H","CSTuber.H",85
"CSTuber","H","CSTuber.H",85
"CSTuber","H","CSTuber.H",83
"CSTuber","H","CSTuber.H",85
"CSTuber","H","CSTuber.H",83
"CSTuber","H","CSTuber.H",85
"CSTuber","H","CSTuber.H",83
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",85
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",86
"CSTuber","H","CSTuber.H",86
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",80
"CSTuber","H","CSTuber.H",85
"CSTuber","H","CSTuber.H",86
"CSTuber","H","CSTuber.H",86
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",86
"CSTuber","H","CSTuber.H",74
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",41
"CSTuber","H","CSTuber.H",93
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",84
"CSTuber","H","CSTuber.H",84
"CSTuber","H","CSTuber.H",93
"CSTuber","H","CSTuber.H",85
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",85
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",83
"CSTuber","H","CSTuber.H",83
"CSTuber","H","CSTuber.H",83
"CSTuber","H","CSTuber.H",86
"CSTuber","H","CSTuber.H",86
"CSTuber","H","CSTuber.H",86
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",85
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",86
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",86
"CSTuber","H","CSTuber.H",85
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",86
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",84
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",93
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",86
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",85
"CSTuber","H","CSTuber.H",83
"CSTuber","H","CSTuber.H",85
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",85
"CSTuber","H","CSTuber.H",83
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",86
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",70
"CSTuber","H","CSTuber.H",84
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",85
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",83
"CSTuber","H","CSTuber.H",83
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",86
"CSTuber","H","CSTuber.H",86
"CSTuber","H","CSTuber.H",86
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",86
"CSTuber","H","CSTuber.H",86
"CSTuber","H","CSTuber.H",86
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",93
"CSTuber","H","CSTuber.H",93
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",86
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",53
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",86
"CSTuber","H","CSTuber.H",86
"CSTuber","H","CSTuber.H",86
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",NA
"CSTuber","H","CSTuber.H",96
"CSTuber","H","CSTuber.H",83
"CSTuber","H","CSTuber.H",NA
